X,Y,OBJECTID,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,description,frequency_mhz,runway_length_ft,runway_width_ft,runway_surface,runway_lighted,runway_closed
-9371684.9182,4828968.4481,120,6556,00OI,heliport,Miami Valley Hospital Heliport,39.745091,-84.187278,905,NA,US,US-OH,Dayton,no,00OI,,00OI,,,,,,42,42,CONC,0,0
-10710904.5901,4327982.6723,121,328503,00OK,small_airport,Gull Bay Landing Airport,36.198598,-96.217693,960,NA,US,US-OK,Sandsprings,no,00OK,,00OK,,,,,,2200,60,Turf/Dirt,0,0
-8432106.6117,4858519.0983,122,6558,00PA,heliport,R J D Heliport,39.9488983154297,-75.7469024658203,402,NA,US,US-PA,Coatesville,no,00PA,,00PA,,,,,,80,80,TURF-G,0,0
-8929060.0325,5056618.7209,123,45773,00PN,small_airport,Ferrell Field,41.2995,-80.211111,1301,NA,US,US-PA,Mercer,no,00PN,,00PN,,,,,,500,75,TURF,0,0
-8612266.135,4920995.9896,124,6559,00PS,closed,Thomas Field,40.3778,-77.365303,815,NA,US,US-PA,Loysville,no,,,,,,00PS,,,3100,100,TURF-G,0,0
-13590551.353,5493567.5446,125,6560,00S,small_airport,McKenzie Bridge State Airport,44.181466,-122.086,1620,NA,US,US-OR,Blue River,no,,,00S,,https://en.wikipedia.org/wiki/McKenzie_Bridge_State_Airport,,,,2600,90,TURF-P,0,0
-8935303.459,4030064.2076,126,6561,00SC,small_airport,Flying O Airport,34.0093994140625,-80.2671966552734,150,NA,US,US-SC,Sumter,no,00SC,,00SC,,,,,,2900,100,TURF,0,0
-10742208.0762,5591527.1889,127,330391,00SD,small_airport,Homan Field,44.809158,-96.498897,1590,NA,US,US-SD,Gary,no,00SD,,00SD,,,,,,2400,50,Turf,0,0
-10832032.2186,3872350.3085,128,6562,00TA,closed,SW Region FAA Heliport,32.8269,-97.305801,598,NA,US,US-TX,Fort Worth,no,,,,,,00TA,,,85,85,CONC-G,0,0
-10819085.5281,3875092.7108,129,6563,00TE,heliport,Tcjc-Northeast Campus Heliport,32.847599029541,-97.1894989013672,600,NA,US,US-TX,Fort Worth,no,00TE,,00TE,,,,,,48,48,TURF,0,0
-9568310.7637,4234212.7448,130,6564,00TN,small_airport,Ragsdale Road Airport,35.5158996582031,-85.9535980224609,1100,NA,US,US-TN,Manchester,no,00TN,,00TN,,,,,,1800,150,TURF,0,0
-10824929.5636,3843334.6584,131,6565,00TS,small_airport,Alpine Range Airport,32.6076011657715,-97.2419967651367,670,NA,US,US-TX,Everman,no,00TS,,00TS,,,,,,1200,45,TURF,0,0
-10573147.6108,3469877.9863,132,6566,00TX,closed,San Jacinto Methodist Hospital Heliport,29.7377,-94.980201,19,NA,US,US-TX,Baytown,no,,,,,,00TX,,,50,50,CONC,0,0
-8794147.1994,4380170.323,133,6568,00VA,small_airport,Vaughan Airport,36.57600021,-78.9991684,551,NA,US,US-VA,Alton,no,00VA,,00VA,,,,,,1300,100,TURF,0,0
-8961162.955,4392278.4272,134,6569,00VI,small_airport,Groundhog Mountain Airport,36.6632995605469,-80.4994964599609,2680,NA,US,US-VA,Hillsville,no,00VI,,00VI,,,,,,1500,50,TURF,0,0
-13073576.1793,5888842.9127,135,6570,00W,small_airport,Lower Granite State Airport,46.672884,-117.441933,719,NA,US,US-WA,Colfax,no,,,00W,http://www.wsdot.wa.gov/aviation/AllStateAirports/Colfax_LowerGraniteState.htm,,0WA0,,,3400,50,GRAVEL-F,0,0
-13666916.877,5971241.9578,136,6571,00WA,small_airport,Howell Airport,47.1783981323242,-122.772003173828,150,NA,US,US-WA,Longbranch,no,00WA,,00WA,,,,,,1105,70,TURF-G,0,0
-9913012.0358,5512654.4584,137,6572,00WI,small_airport,Northern Lite Airport,44.3042984008789,-89.0501022338867,860,NA,US,US-WI,Waupaca,no,00WI,,00WI,,,,,,1000,60,TURF,0,0
-13052099.0371,5820502.8056,138,6573,00WN,small_airport,Hawks Run Airport,46.25,-117.249000549316,2900,NA,US,US-WA,Asotin,no,00WN,,00WN,,,,,,1440,50,TURF-G,0,0
-8890653.1937,4697192.4273,139,6574,00WV,small_airport,Lazy J. Aerodrome,38.8288993835449,-79.866096496582,2060,NA,US,US-WV,Beverly,no,00WV,,00WV,,,,,,1800,100,TURF,0,0
-11347240.7519,3899738.2272,140,6575,00XS,closed,L P Askew Farms Airport,33.033401,-101.933998,3110,NA,US,US-TX,O'Donnell,no,,,,,,00XS,,,1475,75,TURF-F,0,0
-16950619.3386,9086434.7664,141,6576,01A,small_airport,Purkeypile Airport,62.9435997009277,-152.270004272461,1950,NA,US,US-AK,Purkeypile,no,01A,,01A,,,,,,1175,40,GRAVEL-F,0,0
-16636280.3405,8423347.3793,142,6577,01AK,heliport,Providence Seward Medical Center Heliport,60.1058739754,-149.446249008,120,NA,US,US-AK,Seward,no,01AK,,01AK,,,,,,40,40,CONC,1,0
-9630683.3788,3888138.4448,143,6578,01AL,small_airport,Ware Island Airport,32.9459991455078,-86.5139007568359,344,NA,US,US-AL,Clanton,no,01AL,,01AL,,,,,,2500,160,TURF,1,0
-10503441.7947,4035175.9888,144,6579,01AR,heliport,DeQueen Medical Center Heliport,34.047456,-94.354023,440,NA,US,US-AR,DeQueen,no,01AR,,01AR,,,Community Hospital of DeQueen Heliport,,,55,55,CONC,1,0
-12452298.4277,4110656.3524,145,6580,01AZ,heliport,Yat Heliport,34.607406,-111.8609,3300,NA,US,US-AZ,Camp Verde,no,01AZ,,01AZ,,,,,,210,150,TURF,0,0
"-9548429.4927,5364127.7738,146,6581,01C,closed,Grant Airport,43.341701507568,-85.775001525879,815,NA,US,US-MI,Grant,no,,,,,https://en.wikipedia.org/wiki/Grant_Airport,""01C, 01C, 01C"",,,2517,120,TURF-G,1,0"
-13065575.2023,4078355.6242,147,6582,01CA,heliport,SCE Lugo Substation Heliport,34.368241,-117.370059,3733,NA,US,US-CA,Hesperia,no,01CA,,01CA,,,,,,20,20,ASPH,0,0
-13440047.5306,4693049.3683,148,6583,01CL,small_airport,Swansboro Country Airport,38.7999000549316,-120.734001159668,2594,NA,US,US-CA,Placerville,no,01CL,,01CL,,,,,,3100,50,ASPH-TRTD,1,0
-13152843.0039,4033878.7726,149,6584,01CN,closed,Los Angeles County Sheriff's Department Heliport,34.0378,-118.153999,300,NA,US,US-CA,Los Angeles,no,,,,,,01CN,,,60,60,ASPH,0,0
-11827250.8634,4756869.8927,150,6585,01CO,heliport,St Vincent General Hospital Heliport,39.2453002929688,-106.246002197266,10175,NA,US,US-CO,Leadville,no,01CO,,01CO,,,,,,125,40,ASPH,0,0
-8095988.3686,5105313.2979,151,6586,01CT,heliport,Berlin Fairgrounds Heliport,41.6273002624512,-72.7275009155273,60,NA,US,US-CT,Berlin,no,01CT,,01CT,,,,,,70,70,TURF-GRVL,0,0
-9032931.3795,3323488.8503,152,6587,01FA,small_airport,Rybolt Ranch Airport,28.5893993377686,-81.1442031860352,55,NA,US,US-FL,Orlando,no,01FA,,01FA,,,,,,2000,100,TURF,0,0
-9058033.57,3333284.6838,153,6588,01FD,heliport,Advent Health Altamonte Springs Heliport,28.666639,-81.3697,86,NA,US,US-FL,Altamonte Springs,no,01FD,,01FD,,,Florida Hospital-Altamonte,,,110,110,CONC,0,0
-9459830.4838,3826392.1439,154,6590,01GA,heliport,Medical Center Heliport,32.4793014526367,-84.9791030883789,319,NA,US,US-GA,Columbus,no,01GA,,01GA,,,,,,65,65,CONC,0,0
-9214031.695,3852258.6958,155,6591,01GE,small_airport,The Farm Airport,32.675106,-82.771055,375,NA,US,US-GA,Wrightsville,no,01GE,,01GE,,,,,,2560,75,TURF,0,0
-10101275.5871,5110348.0531,156,6592,01IA,small_airport,Stender Airport,41.6610984802246,-90.7413024902344,725,NA,US,US-IA,Maysville,no,01IA,,01IA,,,,,,2575,50,TURF-F,1,0
"-12471344.9699,5252524.7673,157,6530,01ID,small_airport,Lava Hot Springs Airport,42.6082,-112.031998,5268,NA,US,US-ID,Lava Hot Springs,no,01ID,,01ID,,,""Formerly 00E, ID26"",,,2894,100,TURF-F,0,0"
-9758210.9168,4932810.1663,158,6594,01IL,heliport,Hoopeston Community Memorial Hospital Heliport,40.4585990905762,-87.6595001220703,583,NA,US,US-IL,Hoopeston,no,01IL,,01IL,,,,,,416,216,TURF,0,0
-9539612.9061,4884982.7783,159,6595,01IN,heliport,Community Hospital Heliport,40.1309013366699,-85.69580078125,890,NA,US,US-IN,Anderson,no,01IN,,01IN,,,,,,45,45,ASPH,0,0
-10054175.9396,4723992.4953,160,6596,01IS,small_airport,William E. Koenig Airport,39.0162010192871,-90.3181991577148,670,NA,US,US-IL,Dow,no,01IS,,01IS,,,,,,1300,100,TURF,0,0
-9117700.8932,3592075.926,161,6597,01J,small_airport,Hilliard Airpark,30.68630027771,-81.9057006835938,59,NA,US,US-FL,Hilliard,no,01J,,01J,,,,,,3365,125,TURF-P,1,0
-10863268.6784,4444139.645,162,6598,01K,small_airport,Caldwell Municipal Airport,37.0360984802246,-97.5864028930664,1157,NA,US,US-KS,Caldwell,no,01K,,01K,,,,,,2460,110,TURF-G,1,0
-10798358.354,4656078.452,163,6599,01KS,small_airport,Flying N Ranch Airport,38.540599822998,-97.003303527832,1485,NA,US,US-KS,Lost Springs,no,01KS,,01KS,,,,,,2400,100,TURF,0,0
-9868127.3634,4446315.6352,164,6600,01KY,heliport,Lourdes Hospital Heliport,37.051700592041,-88.6468963623047,419,NA,US,US-KY,Paducah,no,01KY,,01KY,,,,,,40,40,CONC,0,0
-10216201.207,3847484.6912,165,6601,01LA,small_airport,Barham Airport,32.6389999389648,-91.7736968994141,90,NA,US,US-LA,Oak Ridge,no,01LA,,01LA,,,,,,2000,60,TURF,0,0
-9959075.5369,4597212.5617,166,6602,01LL,small_airport,Schumaier Restricted Landing Area,38.1258010864258,-89.4638977050781,555,NA,US,US-IL,Pinckneyville,no,01LL,,01LL,,,,,,1600,70,TURF,0,0
-10138686.6738,3596759.834,167,6603,01LS,small_airport,Country Breeze Airport,30.722478,-91.077372,125,NA,US,US-LA,Slaughter,no,01LS,,01LS,,,,,,1800,150,TURF,0,0
-7923732.4295,5255081.103,168,6604,01MA,heliport,Compaq Andover Heliport,42.6250991821289,-71.1800994873047,140,NA,US,US-MA,Andover,no,01MA,,01MA,,,,,,32,32,TURF,0,0
-8511043.0994,4721556.8369,169,6605,01MD,seaplane_base,Annapolis Seaplane Base,38.999199,-76.456001,,NA,US,US-MD,Annapolis,no,01MD,,01MD,,,,,,3500,100,WATER,0,0
-7625418.242,5906059.326,170,6606,01ME,seaplane_base,Saint Peter's Seaplane Base,46.7789001464844,-68.5002975463867,608,NA,US,US-ME,Portage Lake,no,01ME,,01ME,,,,,,5000,500,WATER,0,0
-9315181.9009,5319509.2149,171,6607,01MI,heliport,Flow Through Terminal Heliport,43.0494995117188,-83.6797027587891,736,NA,US,US-MI,Flint,no,01MI,,01MI,,,,,,50,50,CONC,0,0
-10303443.0339,6090168.2391,172,6608,01MN,seaplane_base,Barnes Seaplane Base,47.899600982666,-92.5574035644531,1358,NA,US,US-MN,Cook,no,01MN,,01MN,,,,,,10000,600,WATER,0,0
-10072666.0567,4670477.4594,173,6609,01MO,heliport,Highway Patrol Troop C Headquarters Heliport,38.6417007446289,-90.4842987060547,615,NA,US,US-MO,Town and Country,no,01MO,,01MO,,,,,,37,37,CONC,0,0
-12788382.7965,6239151.6568,174,6610,01MT,small_airport,Crystal Lakes Resort Airport,48.7891006469727,-114.879997253418,3141,NA,US,US-MT,Fortine,no,01MT,,01MT,,,,,,5000,70,ASPH-G,0,0
-12331432.4,3789164.5267,175,356169,01MU,heliport,NWMC - Houghton Heliport,32.196747,-110.775142,2873,NA,US,US-AZ,Tucson,no,01MU,,01MU,,,,,,54,54,CON,0,0
-8636321.7215,4092803.1404,176,6611,01NC,small_airport,Topsail Airpark,34.4752998352051,-77.5813980102539,65,NA,US,US-NC,Holly Ridge,no,01NC,,01NC,,,,,,3200,75,TURF,1,0
-11204474.0615,4989302.7937,177,6612,01NE,closed,Detour Airport,40.843619,-100.651503,3000,NA,US,US-NE,Wellfleet,no,,,,,,01NE,,,2750,50,TURF,0,0
-8024687.9102,5410591.5504,178,6613,01NH,small_airport,Moore Airfield,43.6445,-72.086998,835,NA,US,US-NH,Canaan,no,01NH,,01NH,,,Enfield,,,600,50,TURF,0,0
-8252796.0183,4974060.5688,179,6614,01NJ,heliport,Albert Guido Memorial Heliport,40.739956,-74.136128,10,NA,US,US-NJ,Newark,no,01NJ,,01NJ,,,,,,125,80,ASPH,0,0
-11637370.5143,3896446.9854,180,45537,01NM,small_airport,Champion Ranch Airport,33.008611,-104.540278,3630,NA,US,US-NM,Lake Arthur,no,01NM,,01NM,,,,,,2700,70,DIRT,0,0
-8674005.4831,4055186.0296,181,506122,01NR,heliport,McGee 01 Heliport,34.196264,-77.919917,40,NA,US,US-NC,Wilmington,no,01NR,,01NR,,,,,,50,50,Turf,0,0
-13250025.0782,4687908.5867,182,6615,01NV,small_airport,Lantana Ranch Airport,38.7639007568359,-119.027000427246,4600,NA,US,US-NV,Yerington,no,01NV,,01NV,,,,,,2000,60,GRVL,0,0
-8230610.2665,5115015.481,183,6616,01NY,heliport,Vassar Hospital Heliport,41.692415,-73.93683,100,NA,US,US-NY,Poughkeepsie,no,01NY,,01NY,,,,,,100,75,ASPH,0,0
-9385774.9601,4793180.3079,184,347920,01OH,heliport,Atrium Medical Center Heliport,39.497455,-84.313851,775,NA,US,US-OH,Middletown,no,01OH,,01OH,,,,,,100,100,CON,1,0
-9217478.9257,4972637.1488,185,6617,01OI,heliport,Avita Health System Galion Hospital Heliport,40.730267,-82.802022,1140,NA,US,US-OH,Galion,no,01OI,,01OI,,,Galion Community Hospital Heliport,,,30,30,CONC-G,0,0
-10980164.5084,4203974.6149,186,6618,01OK,closed,Lawrence Airport,35.294498,-98.636496,1525,NA,US,US-OK,Eakly,no,,,,,,01OK,,,2640,25,ASPH,1,0
-10763574.2939,4081515.3665,187,345166,01OL,small_airport,Spring Creek Ranch East Airport,34.391667,-96.690833,1060,NA,US,US-OK,Tishomingo,no,01OL,,01OL,,,,,,1600,75,Turf,0,0
-13474667.4291,5330148.3409,188,6619,01OR,closed,Red & White Flying Service Airport,43.119301,-121.044997,4346,NA,US,US-OR,Silver Lake,no,,,,,,01OR,,,4800,60,GRVL-DIRT,0,0
-8911225.7595,4961674.989,189,6620,01PA,closed,Pine Heliport,40.655602,-80.050903,1215,NA,US,US-PA,Mars,no,,,,,,01PA,,,60,60,TURF,0,0
-8653854.6772,5002110.4466,190,6621,01PN,small_airport,Bierly(Personal Use) Airport,40.9305992126465,-77.738899230957,960,NA,US,US-PA,Bellefonte,no,01PN,,01PN,,,,,,1700,100,TURF,0,0
-8463576.5855,5100638.3408,191,6622,01PS,small_airport,Nort's Resort Airport,41.5959014892578,-76.0296020507812,1040,NA,US,US-PA,Meshoppen,no,01PS,,01PS,,,,,,1200,120,TURF-G,0,0
-9045020.3202,4168244.354,192,6623,01SC,small_airport,York Airport,35.0321006774902,-81.252799987793,779,NA,US,US-SC,York,no,01SC,,01SC,,,,,,2580,118,TURF-F,1,0
-10810881.2871,3854783.9327,193,6624,01TA,heliport,Thirty Thirty Matlock Office Center Heliport,32.6941986083984,-97.1157989501953,630,NA,US,US-TX,Arlington,no,01TA,,01TA,,,,,,30,30,CONC,0,0
-10734316.0145,3860526.1123,194,6625,01TE,small_airport,Smith Field,32.7375984191895,-96.4280014038086,505,NA,US,US-TX,Forney,no,01TE,,01TE,,,,,,2433,55,TURF-F,0,0
-9988764.528,4163323.8757,195,6626,01TN,small_airport,Colonial Air Park,34.9958992004395,-89.730598449707,370,NA,US,US-TN,Collierville,no,01TN,,01TN,,,,,,2700,100,TURF,0,0
-10784342.6147,3814365.2711,196,6628,01TX,closed,Mims Farm Ultralightport,32.388115,-96.877398,610,NA,US,US-TX,Waxahachie,no,,,,,,01TX,,,500,60,TURF,0,0
-12872427.8707,4700177.3467,197,6629,01U,small_airport,Duckwater Airport,38.849785,-115.634987,5124,NA,US,US-NV,Duckwater,no,K01U,,01U,,,,,,2700,75,DIRT-P,0,0
-12177907.4293,4623070.281,198,6630,01UT,small_airport,La Sal Junction Airport,38.3083000183105,-109.396003723145,6000,NA,US,US-UT,La Sal,no,01UT,,01UT,,,,,,3200,40,DIRT-P,0,0
-8674571.6598,4739592.5992,199,6631,01VA,small_airport,Pickles Airport,39.125,-77.9250030518,500,NA,US,US-VA,Berryville,no,01VA,,01VA,,,,,,1500,60,TURF,0,0
-13782688.4,5887272.0326,200,6632,01WA,heliport,Willapa Harbor Heliport,46.663200378418,-123.811996459961,154,NA,US,US-WA,South Bend,no,01WA,,01WA,,,,,,36,36,CONC,0,0
-10062079.5283,5466989.5771,201,6633,01WI,small_airport,Prehn Cranberry Company Airport,44.0099983215332,-90.3891983032227,930,NA,US,US-WI,Tomah,no,01WI,,01WI,,,,,,2300,120,TURF,0,0
-13657231.4562,6142431.004,202,6634,01WN,heliport,Whidbey General Hospital Heliport,48.2134017944336,-122.684997558594,103,NA,US,US-WA,Coupeville,no,01WN,,01WN,,,,,,40,40,ASPH,1,0
-13604456.0479,6027067.8942,203,45900,01WT,heliport,Odyssey Heliport,47.518178,-122.210908,20,NA,US,US-WA,Renton,no,01WT,,01WT,,,,,,28,28,CONC-G,0,0
-11667462.6217,5519503.4429,204,6635,01WY,small_airport,Keyhole Airport,44.348312,-104.8106,4250,NA,US,US-WY,Pine Haven,no,01WY,,01WY,,,,,,4360,75,DIRT-TURF-G,0,0
-10892983.202,3504478.198,205,46288,01XA,heliport,Ascension Seton Hays Heliport,30.007222,-97.853333,715,NA,US,US-TX,Kyle,no,01XA,,01XA,,,Seton Medical Center Hays Heliport,,,50,50,CONC,1,0
-10658340.1562,3765962.3285,206,6636,01XS,heliport,Meadowood Ranch Heliport,32.0201988220215,-95.7454986572266,500,NA,US,US-TX,Athens,no,01XS,,01XS,,,,,,50,50,CONC,0,0
-16708791.2956,8830014.1948,207,6637,02AK,small_airport,Rustic Wilderness Airport,61.876907,-150.097626,190,NA,US,US-AK,Willow,no,02AK,,02AK,,,,,,2200,45,GRVL,0,0
-9769887.9467,3551392.6474,208,6638,02AL,small_airport,Bass Field,30.3715000152588,-87.7643966674805,61,NA,US,US-AL,Foley,no,02AL,,02AL,,,,,,2000,150,TURF,0,0
-10290865.7611,4139778.2311,209,43030,02AR,closed,Three Rivers Airport,34.822445,-92.44442,264,NA,US,US-AR,Little Rock,no,,,,,,02AR,,,4400,45,ASPH-G,0,0
-12238130.4141,3812821.155,210,6640,02AZ,closed,Winchester Farm Airstrip,32.376401,-109.936996,4200,NA,US,US-AZ,Willcox,no,,,,,,02AZ,,,4500,80,TURF,0,0
-13150059.8833,3972878.8618,211,6641,02CA,heliport,Swepi Beta Platform Ellen Heliport,33.5825004577637,-118.128997802734,122,NA,US,US-CA,Huntington Beach,no,02CA,,02CA,,,,,,55,55,PSP,0,0
-10077085.8156,4046217.5139,212,6642,02CD,small_airport,Shannon Field,34.1296005249023,-90.5240020751953,165,NA,US,US-MS,Clarksdale,no,02CD,,02CD,,,,,,2500,100,CONC-TURF,0,0
-13253587.0317,4131462.9309,213,6643,02CL,small_airport,Conover Air Lodge Airport,34.761101,-119.058998,5160,NA,US,US-CA,Frazier Park,no,02CL,,02CL,,,04L,,,3000,60,DIRT,0,0
-11805097.714,4529157.7674,214,6644,02CO,small_airport,Mc Cullough Airport,37.6432991028,-106.04699707,7615,NA,US,US-CO,Monte Vista,no,02CO,,02CO,,,,,,2670,50,GRAVEL,0,0
-8064485.272,5148943.7275,215,6645,02CT,heliport,Strangers Point Heliport,41.9196014404297,-72.4445037841797,540,NA,US,US-CT,Ellington,no,02CT,,02CT,,,,,,50,50,ASPH,0,0
-9114261.2269,3315542.2502,216,6646,02FA,small_airport,Osborn Airfield,28.5266990661621,-81.8748016357422,121,NA,US,US-FL,Groveland,no,02FA,,02FA,,,,,,2485,150,TURF,0,0
-9644225.8672,3626384.079,217,341544,02FD,small_airport,Triple R Ranch Airport,30.950976,-86.635555,209,NA,US,US-FL,Baker,no,02FD,,02FD,,,,,,3443,150,Turf,0,0
-9586698.626,3586410.9717,218,45347,02FL,closed,Cuchens Airport,30.642527,-86.118779,215,NA,US,US-FL,Defuniak Springs,no,,,,,,02FL,,,1800,100,TURF-F,0,0
-9287273.8925,4056038.6147,219,6648,02GA,small_airport,Doug Bolton Field,34.2025985717773,-83.4290008544922,884,NA,US,US-GA,Commerce,no,02GA,,02GA,,,,,,1200,100,TURF,0,0
-9453741.0007,4052364.9721,220,6649,02GE,small_airport,Etowah Fields Airport,34.1753005981445,-84.9244003295898,710,NA,US,US-GA,Euharlee,no,02GE,,02GE,,,,,,3400,100,TURF,0,0
-17582678.6867,2434664.4325,221,6650,02HI,heliport,K3 Helipad Heliport,21.35839,-157.94789,9,OC,US,US-HI,Honolulu,no,02HI,,02HI,,,,,,100,100,CONC,0,0
-10450450.9732,5169386.5006,222,6651,02IA,heliport,Boone County Hospital Heliport,42.0560989379883,-93.8779983520508,1160,NA,US,US-IA,Boone,no,02IA,,02IA,,,,,,50,50,CONC,0,0
-12835693.9199,5551813.4144,223,6652,02ID,small_airport,Morgan Ranch Airport,44.5555000305176,-115.305000305176,5634,NA,US,US-ID,Cascade,no,02ID,,02ID,,,,,,2000,100,TURF,0,0
-9596909.2532,4874999.918,224,6653,02II,small_airport,King Ultralightport,40.0623016357422,-86.2105026245117,925,NA,US,US-IN,Westfield,no,02II,,02II,,,,,,1100,100,TURF,0,0
-9522358.5209,4896345.7225,225,6654,02IN,small_airport,Diamond P. Field,40.2089004516602,-85.5408020019531,904,NA,US,US-IN,Muncie,no,02IN,,02IN,,,,,,1020,150,TURF,0,0
-9791361.656,5202202.5078,226,6655,02IS,heliport,Condell Medical Center Heliport,42.274600982666,-87.9572982788086,762,NA,US,US-IL,Libertyville,no,02IS,,02IS,,,,,,40,40,MATS,0,0
-10692826.8449,4753549.7608,227,6656,02KS,small_airport,Jmj Landing Airport,39.2221984863281,-96.0552978515625,1170,NA,US,US-KS,St Marys,no,02KS,,02KS,,,,,,1650,100,TURF,0,0
-9451741.8885,4606341.2609,228,6657,02KY,heliport,Boone National Guard Heliport,38.190282,-84.906442,760,NA,US,US-KY,Frankfort,no,02KY,,02KY,,,,,,100,100,CONC,0,0
-10426176.7172,3833281.0717,229,6658,02LA,heliport,Louisiana State Police Troop G Heliport,32.531491,-93.659939,168,NA,US,US-LA,Bossier City,no,02LA,,02LA,,,,,,20,20,CONC,0,0
-10232376.1315,3522626.7266,230,6659,02LS,heliport,Windy Hill Heliport,30.1483001708984,-91.9189987182617,25,NA,US,US-LA,Broussard,no,02LS,,02LS,,,,,,24,24,CONC,0,0
-7895557.7461,5074431.1172,231,6660,02MA,heliport,Cuttyhunk Heliport,41.419601,-70.927002,9,NA,US,US-MA,Cuttyhunk,no,02MA,,02MA,,,,,,50,50,ASPH,0,0
-8539289.0844,4674874.263,232,322099,02MD,small_airport,Garner Field,38.672544,-76.709739,141,NA,US,US-MD,Brandywine,no,02MD,,02MD,,,,,,2000,75,Turf,0,0
"-7895967.7358,5394140.9267,233,6661,02ME,small_airport,Nadeau's Airfield,43.537467,-70.930685,700,NA,US,US-ME,Acton,no,02ME,,02ME,,,""Mellion Airport, Old Acton Airfield"",,,2400,60,TURF,0,0"
-9478687.4987,5335914.8247,234,6662,02MI,small_airport,Fairplains Airpark,43.1571006774902,-85.1484985351562,850,NA,US,US-MI,Greenville,no,02MI,,02MI,,,,,,2000,100,TURF,0,0
"-10708041.7867,6221838.0058,235,6663,02MN,closed,Greenbush Municipal Airport,48.686527,-96.191976,1070,NA,US,US-MN,Greenbush,no,,,,,,""02MN, 02Y"",,,1897,192,TURF-P,0,0"
-10133802.9398,4728836.0669,236,6664,02MO,small_airport,Troy Airpark,39.0499992370605,-91.0335006713867,650,NA,US,US-MO,Troy,no,02MO,,02MO,,,,,,2200,50,TURF-G,0,0
-10112945.0435,4041659.5824,237,6665,02MS,small_airport,Watts Field,34.095701,-90.846131,153,NA,US,US-MS,Rochdale,no,02MS,,02MS,,,,,,2150,60,TURF-F,0,0
-10442033.956,4391211.6395,238,6667,02MU,closed,Timber Line Airpark,36.655612,-93.802387,1550,NA,US,US-MO,Cassville,no,,,,,,02MU,,,1900,125,TURF,0,0
-8972133.551,4237574.5503,239,45686,02NC,closed,Race City Heliport,35.540477,-80.598047,809,NA,US,US-NC,Landis,no,,,,,,02NC,,,100,100,TURF,0,0
-7928074.0527,5567699.5793,240,6669,02NH,seaplane_base,Iroquois Landing Seaplane Base,44.6571006774902,-71.2191009521484,1180,NA,US,US-NH,Dummer,no,02NH,,02NH,,,,,,3000,300,WATER,0,0
-8613609.65,4244652.4243,241,506036,02NR,heliport,McGee 02 Heliport,35.592197,-77.377372,25,NA,US,US-NC,Greenville,no,02NR,,02NR,,,,,,50,50,Turf,0,0
-13238860.6876,5056626.2779,242,6671,02NV,small_airport,Paiute Meadows Airport,41.299551,-118.926709,4443,NA,US,US-NV,Winnemucca,no,02NV,,02NV,,,,,,2200,50,TURF,0,0
-8421931.9939,5332176.576,243,6672,02NY,heliport,Hansen Heliport,43.1325988769531,-75.6555023193359,435,NA,US,US-NY,Durhamville,no,02NY,,02NY,,,,,,25,25,TURF,0,0
-9248790.3966,5068020.1116,244,6673,02OH,small_airport,Zimmerman Airport,41.3763999938965,-83.0832977294922,614,NA,US,US-OH,Fremont,no,02OH,,02OH,,,,,,2750,50,TURF,0,0
-8968499.2112,5131365.7157,245,6674,02OI,small_airport,Murtha Airport,41.8019981384277,-80.5653991699219,950,NA,US,US-OH,Conneaut,no,02OI,,02OI,,,,,,1500,75,TURF,0,0
-13504835.5557,5729455.3694,246,6676,02OR,small_airport,Rowena Dell Airport,45.6814994812012,-121.31600189209,705,NA,US,US-OR,The Dalles,no,02OR,,02OR,,,,,,2000,30,TURF,0,0
"-8633561.4423,4924766.2542,247,6677,02P,heliport,Stottle Memorial Heliport,40.403596,-77.556602,591,NA,US,US-PA,Honey Grove,no,26PA,,26PA,,,""02P, EWT 4"",,,100,100,TURF-G,1,0"
-8879955.4466,4929840.9114,248,6678,02PA,heliport,Lag III Heliport,40.438301,-79.769997,1070,NA,US,US-PA,Monroeville,no,02PA,,02PA,,,,,,60,50,TURF-GRVL,0,0
-8399634.4634,4876061.3991,249,6679,02PN,heliport,Peco Berwyn Heliport,40.0695991516113,-75.4552001953125,390,NA,US,US-PA,Berwyn,no,02PN,,02PN,,,,,,40,40,ASPH,0,0
-7387581.4175,2092039.5444,250,6680,02PR,small_airport,Cuylers Airport,18.464924,-66.363773,15,NA,PR,PR-U-A,Vega Baja,no,02PR,,02PR,,,,,,2000,50,TURF,0,0
-8597237.7703,5146101.4807,251,6681,02PS,small_airport,Hughes Ultralightport,41.9006004333496,-77.2303009033203,1700,NA,US,US-PA,Tioga,no,02PS,,02PS,,,,,,500,100,TURF,0,0
-9042022.7103,3863519.0651,252,6682,02SC,small_airport,Harpers Airport,32.760211,-81.225872,111,NA,US,US-SC,Estill,no,02SC,,02SC,,,,,,3600,150,TURF-G,0,0
-12577098.9602,5743424.257,253,6683,02T,small_airport,Wise River Airport,45.769100189209,-112.982002258301,5830,NA,US,US-MT,Wise River,no,02T,,02T,,,,,,4050,60,DIRT-G,0,0
